,Bid_time,Price_strike,Mid_price,Underlying_mid_price,Mid_IV,Delta
0,44400030000000,312.5,10.5125,316.67,0.2280532362534423,0.5926122949642121
1,44400040000000,312.5,10.525,316.665,0.22848899520224872,0.5923947287532982
2,44400114000000,312.5,10.537500000000001,316.665,0.22884123466501458,0.5922945217480269
3,44400126000000,312.5,10.525,316.665,0.22848899520224872,0.5923947287532982
4,44400136000000,312.5,10.55,316.665,0.2291934529420192,0.5921946834072322
5,44400150000000,312.5,10.525,316.665,0.22848899520224872,0.5923947287532982
6,44400154000000,312.5,10.525,316.665,0.22848899520224872,0.5923947287532982
7,44400217000000,312.5,10.5,316.665,0.22778445230137098,0.5925962556871056
8,44400267000000,312.5,10.55,316.665,0.2291934529420192,0.5921946834072322
9,44400298000000,312.5,10.5,316.665,0.22778445230137098,0.5925962556871056
10,44400331000000,312.5,10.55,316.665,0.2291934529420192,0.5921946834072322
11,44400332000000,312.5,10.55,316.665,0.2291934529420192,0.5921946834072322
12,44400336000000,312.5,10.55,316.665,0.2291934529420192,0.5921946834072322
13,44400348000000,312.5,10.5,316.665,0.22778445230137098,0.5925962556871056
14,44400502000000,312.5,9.6125,316.685,0.20236967849748178,0.601382909460213
15,44400508000000,312.5,10.5,316.675,0.22761739611405216,0.5928307808801492
16,44400526000000,312.5,10.5125,316.675,0.22796971698567,0.5927293692173485
17,44400547000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
18,44400565000000,312.5,9.916666666666666,316.675,0.21114970793403764,0.5980134373700707
19,44400610000000,312.5,10.524999999999999,316.675,0.22832201630341703,0.5926283314270364
20,44400621000000,312.5,10.075,316.675,0.21562485854634547,0.5965145089983359
21,44400630000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
22,44400639000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
23,44400640000000,312.5,9.75,316.675,0.20643424788739761,0.5996732167361962
24,44400654000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
25,44400657000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
26,44400691000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
27,44400713000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
28,44400724000000,312.5,10.524999999999999,316.675,0.22832201630341703,0.5926283314270364
29,44400807000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
30,44400809000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
31,44400883000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
32,44400884000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
33,44400920000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
34,44400940000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
35,44400941000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
36,44400942000000,312.5,9.8,316.675,0.2078494205157562,0.5991661209401755
37,44400943000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
38,44400956000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
39,44400959000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
40,44400966000000,312.5,10.525,316.675,0.22832201630341706,0.592628331427214
41,44400972000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
42,44400976000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
43,44400978000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
44,44400982000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
45,44400986000000,312.5,10.55,316.675,0.2290265507001148,0.5924273704718708
46,44400993000000,312.5,10.528571428571428,316.675,0.22842266930730343,0.5925995319121746
