,Bid_time,Price_strike,Mid_price,Underlying_mid_price,Mid_IV,Delta
0,37200011000000,307.5,11.600000000000001,312.985,0.24019460773608073,0.6139594229321865
1,37200036000000,308.75,10.91875,313.01499999999993,0.24078393942741425,0.5917812451136761
2,37200037000000,307.5,11.633333333333335,313.015,0.24062598996915233,0.6143361719853857
3,37200042000000,307.5,11.625,313.015,0.24038483801821522,0.6144210398716154
4,37200070000000,307.5,11.625,313.015,0.24038483801821522,0.6144210398716154
5,37200071000000,307.5,11.625,313.015,0.24038483801821522,0.6144210398716154
6,37200078000000,307.5,11.625,313.015,0.24038483801821522,0.6144210398716154
7,37200092000000,307.5,11.625,313.015,0.24038483801821522,0.6144210398716154
8,37200116000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
9,37200118000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
10,37200121000000,308.75,11.049999999999999,313.02,0.24443909093395572,0.5909276766892901
11,37200131000000,307.5,12.7,313.02,0.2712935941883109,0.6050116414874296
12,37200134000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
13,37200137000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
14,37200144000000,307.5,11.600000000000001,313.02,0.239572317918035,0.61479670679363
15,37200171000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
16,37200172000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
17,37200182000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
18,37200187000000,307.5,11.662500000000001,313.02,0.2413810644379424,0.6141593602790429
19,37200199000000,307.5,11.65,313.02,0.2410193851469441,0.6142859444694615
20,37200203000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
21,37200205000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
22,37200234000000,307.5,11.6375,313.02,0.24065767101802837,0.6144129691777245
23,37200237000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
24,37200250000000,307.5,11.629411764705884,313.02,0.24042360205620678,0.6144953973303835
25,37200252000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
26,37200253000000,307.5,12.2,313.02,0.25690253835587024,0.6091060753110611
27,37200284000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
28,37200299000000,307.5,11.675,313.02,0.2417427090579878,0.6140332145871952
29,37200303000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
30,37200331000000,307.5,11.612499999999999,313.02,0.23993413757323012,0.6146683482885607
31,37200340000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
32,37200363000000,307.5,12.2,313.02,0.25690253835587024,0.6091060753110611
33,37200364000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
34,37200389000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
35,37200412000000,307.5,11.65,313.02,0.2410193851469441,0.6142859444694615
36,37200414000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
37,37200438000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
38,37200439000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
39,37200444000000,307.5,11.675,313.02,0.2417427090579878,0.6140332145871952
40,37200445000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
41,37200448000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
42,37200528000000,307.5,11.649999999999999,313.015,0.24110824731668798,0.6141670253637876
43,37200572000000,307.5,12.2,313.015,0.2569903150223218,0.6089968095093212
44,37200583000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
45,37200584000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
46,37200586000000,307.5,11.675,313.01,0.2419203026686681,0.613796410797729
47,37200640000000,307.5,11.575,313.01,0.2390265984731893,0.6148141364354487
48,37200694000000,307.5,11.65,313.01,0.24119708569478734,0.6140481936857789
49,37200695000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
50,37200718000000,307.5,11.649999999999999,313.01,0.24119708569478734,0.6140481936857789
51,37200730000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
52,37200759000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
53,37200775000000,307.5,11.600000000000001,313.01,0.2397502349446443,0.6145570401777434
54,37200779000000,307.5,11.625,313.01,0.2404737302331028,0.6143017314042432
55,37200787000000,307.5,11.675,313.01,0.2419203026686681,0.613796410797729
56,37200788000000,307.5,11.600000000000001,313.01,0.2397502349446443,0.6145570401777434
57,37200795000000,307.5,11.6,313.01,0.2397502349446442,0.614557040177921
58,37200817000000,308.75,10.924999999999999,313.02,0.2408777258646107,0.5918458657324877
59,37200818000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
60,37200820000000,307.5,11.633333333333333,313.02,0.24053709187095182,0.6144554089908105
61,37200821000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
62,37200875000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
63,37200877000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
64,37200878000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
65,37200880000000,307.5,12.675,313.02,0.2705750040813033,0.6052040065586795
66,37200881000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
67,37200884000000,307.5,12.55,313.02,0.2669805949964865,0.6061845937929355
68,37200886000000,307.5,11.649999999999999,313.02,0.24101938514694402,0.6142859444694615
69,37200891000000,307.5,11.625,313.02,0.24029592188316137,0.6145404364356288
70,37200897000000,307.5,11.600000000000001,313.02,0.239572317918035,0.61479670679363
