,Bid_time,Price_strike,Mid_price,Underlying_mid_price,Mid_IV,Delta
0,37200439000000,320.0,13.2,313.02,0.25509748122619813,-0.6035942041867415
1,37200572000000,320.0,12.5625,313.015,0.2366408554108802,-0.6136775618295509
2,37201055000000,320.0,13.2,313.03,0.25527074121414794,-0.603339115590984
3,37201311000000,320.0,12.8,313.05,0.24411488285353425,-0.6088642625790008
4,37201637000000,320.0,13.45,313.045,0.2626966398856357,-0.5994207748369895
5,37201664000000,320.0,13.45,313.045,0.2626966398856357,-0.5994207748369895
6,37202038000000,320.0,13.375,313.045,0.26054853285196794,-0.6004635669191849
7,37202287000000,320.0,13.45,313.045,0.2626966398856357,-0.5994207748369895
8,37203777000000,320.0,13.45,313.035,0.26252496396159386,-0.5996664811190655
9,37203820000000,320.0,13.375,313.035,0.2603764400890675,-0.6007118642029852
10,37203998000000,320.0,12.825,313.02,0.2443087982923128,-0.6092802833316036
11,37205633000000,320.0,13.375,313.035,0.2603764400890675,-0.6007118642029852
12,37207024000000,320.0,12.850000000000001,313.03,0.24520483607020513,-0.6086185643086495
13,37207031000000,320.0,12.537500000000001,313.03,0.23618403418666853,-0.6136729616331493
14,37207479000000,320.0,13.45,313.01,0.262095320892814,-0.6002821698263716
15,37208780000000,320.0,13.45,313.01,0.262095320892814,-0.6002821698263716
16,37210219000000,320.0,13.45,313.035,0.26252496396159386,-0.5996664811190655
17,37210447000000,320.0,13.375,313.035,0.2603764400890675,-0.6007118642029852
18,37210700000000,320.0,13.033333333333331,313.035,0.2505691679372478,-0.6056752655275943
19,37210752000000,320.0,13.100000000000001,313.04,0.2525722678712198,-0.6045506468705497
20,37211071000000,320.0,12.571428571428571,313.04,0.23734226766294428,-0.6128272005099689
21,37211079000000,320.0,12.633333333333333,313.035,0.2390424013876652,-0.6119475805386188
22,37211090000000,320.0,12.633333333333333,313.035,0.2390424013876652,-0.6119475805386188
23,37211122000000,320.0,12.5625,313.04,0.23708419914927584,-0.6129752169499625
24,37211369000000,320.0,13.45,313.03,0.26243908720821835,-0.5997894560247907
25,37211417000000,320.0,13.375,313.03,0.26029035436051584,-0.6008361371888427
26,37212193000000,320.0,13.375,313.035,0.2603764400890675,-0.6007118642029852
27,37212694000000,320.0,13.375,313.04,0.260462499576085,-0.6005876741495442
28,37213069000000,320.0,13.425,313.055,0.26215247733604663,-0.5995204529282816
29,37213077000000,320.0,13.350000000000001,313.055,0.26000429678707404,-0.6005657161807676
30,37213261000000,320.0,13.350000000000001,313.055,0.26000429678707404,-0.6005657161807676
31,37214278000000,320.0,12.8125,313.02,0.24394841523615474,-0.6094775741390279
32,37214318000000,320.0,12.649999999999999,313.02,0.2392586514946986,-0.6120909973317268
33,37214338000000,320.0,12.533333333333333,313.02,0.2358859504236901,-0.6140250675559678
34,37214341000000,320.0,13.05,313.02,0.25078714965265686,-0.6058161203259971
35,37214342000000,320.0,13.15,313.02,0.25366143546784853,-0.6043273581061825
36,37214705000000,320.0,13.45,313.03,0.26243908720821835,-0.5997894560247907
37,37214710000000,320.0,13.45,313.03,0.26243908720821835,-0.5997894560247907
38,37214712000000,320.0,12.8125,313.03,0.24412408514640818,-0.609207325193406
39,37214761000000,320.0,12.850000000000001,313.03,0.24520483607020513,-0.6086185643086495
40,37214865000000,320.0,13.375,313.03,0.26029035436051584,-0.6008361371888427
41,37214866000000,320.0,13.45,313.03,0.26243908720821835,-0.5997894560247907
42,37214930000000,320.0,13.175,313.03,0.2545529563978011,-0.6037038449005827
43,37215041000000,320.0,13.175,313.02,0.25437954838299304,-0.6039598591485174
44,37217232000000,320.0,13.375,313.03,0.26029035436051584,-0.6008361371888427
45,37217287000000,320.0,13.45,313.03,0.26243908720821835,-0.5997894560247907
46,37217288000000,320.0,12.825,313.03,0.24448438640269732,-0.6090105520299538
47,37217550000000,320.0,12.825000000000001,313.06,0.24501044756413232,-0.6082036954538239
48,37217594000000,320.0,13.15,313.06,0.25435500576200687,-0.6033016926354939
49,37217670000000,320.0,13.425,313.06,0.2622382936405863,-0.5993974562583659
50,37217841000000,320.0,13.350000000000001,313.06,0.26009032153065337,-0.6004414207767539
51,37217932000000,320.0,13.425,313.06,0.2622382936405863,-0.5993974562583659
52,37218621000000,320.0,13.350000000000001,313.035,0.2596599350564153,-0.6010637297341859
53,37218652000000,320.0,12.8125,313.035,0.24421187594302424,-0.6090723477059967
54,37219080000000,320.0,13.45,313.025,0.26235318455440637,-0.5999125122431614
55,37219110000000,320.0,13.175,313.025,0.25446626606451367,-0.6038318080068272
56,37219152000000,320.0,13.375,313.025,0.2602042423599715,-0.600960493211744
57,37219400000000,320.0,13.45,313.025,0.26235318455440637,-0.5999125122431614
58,37219468000000,320.0,13.375,313.025,0.2602042423599715,-0.600960493211744
59,37219739000000,320.0,12.825,313.03,0.24448438640269732,-0.6090105520299538
60,37219823000000,320.0,13.45,313.025,0.26235318455440637,-0.5999125122431614
61,37220080000000,320.0,13.45,313.025,0.26235318455440637,-0.5999125122431614
62,37220197000000,320.0,13.033333333333331,313.02,0.25030781168900185,-0.6060672155084212
63,37220198000000,320.0,12.825,313.02,0.2443087982923128,-0.6092802833316036
64,37220278000000,320.0,12.850000000000001,313.02,0.2450294107041997,-0.6088872663530864
65,37223946000000,320.0,12.633333333333333,313.02,0.23877713512767618,-0.6123642707889232
66,37225351000000,320.0,13.033333333333331,313.04,0.2506562305006096,-0.6055447987355578
67,37227333000000,320.0,12.4375,313.065,0.23391296888289204,-0.6143645934169051
68,37227390000000,320.0,13.375,313.065,0.2608924044500269,-0.5999679641130129
69,37227392000000,320.0,12.725,313.065,0.24221646157324214,-0.6096439160727662
70,37227410000000,320.0,13.15,313.065,0.25444157905989795,-0.6031738810201581
71,37227687000000,320.0,13.15,313.065,0.25444157905989795,-0.6031738810201581
72,37227720000000,320.0,13.375,313.065,0.2608924044500269,-0.5999679641130129
73,37230704000000,320.0,13.375,313.07,0.2609783071241168,-0.5998442694078676
74,37232254000000,320.0,12.825,313.035,0.2445721364165055,-0.6088758328029797
75,37233889000000,320.0,12.749999999999998,313.075,0.24311270764455628,-0.6089761008686523
76,37234407000000,320.0,13.3,313.085,0.2590879486188345,-0.6005213026170964
77,37234841000000,320.0,13.3,313.085,0.2590879486188345,-0.6005213026170964
78,37235314000000,320.0,12.774999999999999,313.095,0.24418345491156043,-0.6080436095394326
79,37235828000000,320.0,12.774999999999999,313.095,0.24418345491156043,-0.6080436095394326
80,37236119000000,320.0,13.3,312.9650000000001,0.2570158013063675,-0.6035388044575818
81,37236576000000,320.0,13.35,312.9600000000001,0.258364805034379,-0.6029432387263611
82,37236739000000,320.0,13.35,312.9600000000001,0.258364805034379,-0.6029432387263611
83,37236906000000,320.0,13.35,312.9550000000001,0.2582782495257681,-0.6030692165086116
84,37237895000000,320.0,12.825,312.95,0.24307636912937094,-0.6111794233197188
85,37238251000000,320.0,12.825,312.935,0.24281151683952382,-0.611588913691552
86,37239027000000,320.0,12.875,312.935,0.24425534599690982,-0.6107872786285107
87,37239058000000,320.0,12.725000000000001,312.935,0.23992125872527606,-0.6132182572589073
88,37240149000000,320.0,12.8,312.92,0.24182390225863762,-0.6124049536006204
89,37240290000000,320.0,13.35,312.92,0.2576716069186846,-0.603953454978523
90,37240313000000,320.0,13.375,312.92,0.2583897669216114,-0.6035913435434637
91,37240443000000,320.0,13.375,312.92,0.2583897669216114,-0.6035913435434637
92,37240447000000,320.0,13.175,312.92,0.25263940049982836,-0.6065395516577254
93,37241196000000,320.0,13.375,312.92,0.2583897669216114,-0.6035913435434637
94,37241789000000,320.0,13.175,312.915,0.25255210080616364,-0.6066694789971017
95,37244955000000,320.0,12.7,312.915,0.23884285468303032,-0.6141893878818472
96,37244960000000,320.0,13.35,312.915,0.25758483558496637,-0.6040801181080191
97,37244964000000,320.0,13.35,312.915,0.25758483558496637,-0.6040801181080191
98,37245223000000,320.0,13.35,312.92,0.2576716069186846,-0.603953454978523
99,37245245000000,320.0,13.149999999999999,312.92,0.25191976705528746,-0.6069165190480952
100,37245248000000,320.0,13.35,312.92,0.2576716069186846,-0.603953454978523
101,37245427000000,320.0,13.35,312.9500000000001,0.25819166715054853,-0.6031952795665596
102,37245708000000,320.0,13.35,312.9550000000001,0.2582782495257681,-0.6030692165086116
103,37247628000000,320.0,12.875,312.915,0.2439024624059573,-0.6113304477429082
104,37247716000000,320.0,13.35,312.915,0.25758483558496637,-0.6040801181080191
105,37247955000000,320.0,13.149999999999999,312.915,0.2518323898548893,-0.6070469267524636
106,37248295000000,320.0,12.9,312.91,0.24453618091661336,-0.6110662503150621
107,37248297000000,320.0,13.275,312.91,0.2553420331119656,-0.60530682910791
108,37248590000000,320.0,12.9,312.91,0.24453618091661336,-0.6110662503150621
109,37248797000000,320.0,13.175,312.91,0.25246477302511916,-0.6067994970092805
110,37248890000000,320.0,13.175,312.915,0.25255210080616364,-0.6066694789971017
111,37249911000000,320.0,12.825,312.825,0.24086092748419352,-0.614619658181148
112,37249917000000,320.0,13.475000000000001,312.825,0.2596143379242336,-0.604539137928839
